IDX,BestObjective,NumOfIndividuals,NumOfDimensions,NumOfIterations,NumOfFunctionCall,ElapsedTime,ObjectiveFunction,Algorithm
4178,4703.007456,100,30,150,15000,21.4260211,Schwefel,GOA
4179,3727.627653,100,30,150,15000,21.37118292,Schwefel,GOA
4180,3203.505662,100,30,150,15000,22.52661109,Schwefel,GOA
4181,3659.228616,100,30,150,15000,22.13256502,Schwefel,GOA
4182,3856.531089,100,30,150,15000,21.48123002,Schwefel,GOA
4183,2792.107251,100,30,150,15000,21.42365098,Schwefel,GOA
4184,3369.074267,100,30,150,15000,21.29715109,Schwefel,GOA
4185,4767.828682,100,30,150,15000,21.59230804,Schwefel,GOA
4186,3485.606154,100,30,150,15000,21.40693092,Schwefel,GOA
4187,3738.543963,100,30,150,15000,22.44093895,Schwefel,GOA
4188,4634.435265,100,30,150,15000,21.54296088,Schwefel,GOA
4189,4448.337031,100,30,150,15000,21.5633533,Schwefel,GOA
4190,4258.488311,100,30,150,15000,21.67159867,Schwefel,GOA
4191,4248.24718,100,30,150,15000,21.53956604,Schwefel,GOA
4192,3402.389486,100,30,150,15000,21.4261961,Schwefel,GOA
4193,4529.653163,100,30,150,15000,21.55013609,Schwefel,GOA
4194,3324.048826,100,30,150,15000,21.34127688,Schwefel,GOA
4195,4493.594884,100,30,150,15000,21.52829075,Schwefel,GOA
4196,3188.08574,100,30,150,15000,21.45637512,Schwefel,GOA
4197,2910.352908,100,30,150,15000,21.7906301,Schwefel,GOA
4198,4176.630904,100,30,150,15000,21.30102515,Schwefel,GOA
4199,4481.807074,100,30,150,15000,21.51539516,Schwefel,GOA
4200,5092.46244,100,30,150,15000,0.747910261,Schwefel,SPSO
4201,3377.764816,100,30,150,15000,0.768779039,Schwefel,SPSO
4202,4229.208081,100,30,150,15000,0.783332825,Schwefel,SPSO
4203,3821.329526,100,30,150,15000,0.753314018,Schwefel,SPSO
4204,4681.197117,100,30,150,15000,0.732638836,Schwefel,SPSO
4205,3877.652527,100,30,150,15000,0.742297173,Schwefel,SPSO
4206,4618.146849,100,30,150,15000,0.739472151,Schwefel,SPSO
4207,3822.443297,100,30,150,15000,0.738953114,Schwefel,SPSO
4208,3418.488677,100,30,150,15000,0.737807989,Schwefel,SPSO
4209,5853.22489,100,30,150,15000,0.788459063,Schwefel,SPSO
4210,3741.986113,100,30,150,15000,0.781716108,Schwefel,SPSO
4211,4295.603981,100,30,150,15000,0.745432138,Schwefel,SPSO
4212,4415.898316,100,30,150,15000,0.742337942,Schwefel,SPSO
4213,5729.653059,100,30,150,15000,0.755202055,Schwefel,SPSO
4214,5085.99316,100,30,150,15000,0.731726885,Schwefel,SPSO
4215,4128.14703,100,30,150,15000,0.7567029,Schwefel,SPSO
4216,2994.822785,100,30,150,15000,0.742407084,Schwefel,SPSO
4217,3492.847395,100,30,150,15000,0.753053188,Schwefel,SPSO
4218,4775.249078,100,30,150,15000,0.748849869,Schwefel,SPSO
4219,4590.96765,100,30,150,15000,0.769523144,Schwefel,SPSO
4220,4427.784805,100,30,150,15000,0.731064081,Schwefel,SPSO
4221,5175.09,100,30,150,15000,0.738178015,Schwefel,SPSO
4222,4257.725278,100,30,150,15000,0.744054079,Schwefel,SPSO
4223,3986.824241,100,30,150,15000,0.729438782,Schwefel,SPSO
4224,4598.809556,100,30,150,15000,0.76827693,Schwefel,SPSO
4225,5633.093828,100,30,150,15000,0.732097149,Schwefel,SPSO
4226,4596.552909,100,30,150,15000,0.737550974,Schwefel,SPSO
4227,3246.811764,100,30,150,15000,0.740320921,Schwefel,SPSO
4228,3020.856215,100,30,150,15000,0.757402897,Schwefel,SPSO
4229,4668.166191,100,30,150,15000,0.743000984,Schwefel,SPSO
4230,4383.389135,100,30,150,15000,0.741873741,Schwefel,SPSO
4231,4468.804044,100,30,150,15000,0.732986927,Schwefel,SPSO
4232,3822.935292,100,30,150,15000,0.753699064,Schwefel,SPSO
4233,4394.61014,100,30,150,15000,0.739590883,Schwefel,SPSO
4234,4974.914586,100,30,150,15000,0.775340796,Schwefel,SPSO
4235,4566.840664,100,30,150,15000,0.734709978,Schwefel,SPSO
4236,3202.54829,100,30,150,15000,0.752097607,Schwefel,SPSO
4237,4491.111711,100,30,150,15000,0.739454269,Schwefel,SPSO
4238,3847.502678,100,30,150,15000,0.745355129,Schwefel,SPSO
4239,4627.360652,100,30,150,15000,0.744750738,Schwefel,SPSO
4240,4854.19485,100,30,150,15000,0.74987483,Schwefel,SPSO
4241,4412.174095,100,30,150,15000,0.75249505,Schwefel,SPSO
4242,3368.034504,100,30,150,15000,0.73728776,Schwefel,SPSO
4243,4267.705215,100,30,150,15000,0.753585815,Schwefel,SPSO
4244,5478.586722,100,30,150,15000,0.747324944,Schwefel,SPSO
4245,3600.469035,100,30,150,15000,0.753022909,Schwefel,SPSO
4246,4568.328236,100,30,150,15000,0.730888844,Schwefel,SPSO
4247,4254.088484,100,30,150,15000,0.744486094,Schwefel,SPSO
4248,4569.212057,100,30,150,15000,0.750394106,Schwefel,SPSO
4249,4311.506947,100,30,150,15000,0.739757061,Schwefel,SPSO
4250,4192.804981,100,30,150,15000,0.735460758,Schwefel,SPSO
4251,3565.450577,100,30,150,15000,0.75094676,Schwefel,SPSO
4252,5001.332615,100,30,150,15000,0.735169888,Schwefel,SPSO
4253,3465.048915,100,30,150,15000,0.742438078,Schwefel,SPSO
4254,4250.954557,100,30,150,15000,0.743544102,Schwefel,SPSO
4255,3914.835761,100,30,150,15000,0.742393017,Schwefel,SPSO
4256,4219.763881,100,30,150,15000,0.755231857,Schwefel,SPSO
4257,4400.438567,100,30,150,15000,0.788729906,Schwefel,SPSO
4258,3436.163501,100,30,150,15000,0.743051052,Schwefel,SPSO
4259,4189.249883,100,30,150,15000,0.770019054,Schwefel,SPSO
4260,5018.492916,100,30,150,15000,0.748258114,Schwefel,SPSO
4261,3615.002338,100,30,150,15000,0.796920061,Schwefel,SPSO
4262,3080.478374,100,30,150,15000,0.740105391,Schwefel,SPSO
4263,2857.352623,100,30,150,15000,0.739186049,Schwefel,SPSO
4264,4756.880823,100,30,150,15000,0.740718126,Schwefel,SPSO
4265,4182.316561,100,30,150,15000,0.752591848,Schwefel,SPSO
4266,2794.270931,100,30,150,15000,0.760146141,Schwefel,SPSO
4267,2902.413627,100,30,150,15000,0.742098093,Schwefel,SPSO
4268,5075.627442,100,30,150,15000,0.747690916,Schwefel,SPSO
4269,5024.838467,100,30,150,15000,0.738003016,Schwefel,SPSO
4270,4363.988957,100,30,150,15000,0.739238262,Schwefel,SPSO
4271,4088.020569,100,30,150,15000,0.734674931,Schwefel,SPSO
4272,3844.651707,100,30,150,15000,0.74796176,Schwefel,SPSO
4273,3166.914158,100,30,150,15000,0.733617067,Schwefel,SPSO
4274,4301.255632,100,30,150,15000,0.750181913,Schwefel,SPSO
4275,2927.743301,100,30,150,15000,0.746261835,Schwefel,SPSO
4276,4027.517394,100,30,150,15000,0.744112015,Schwefel,SPSO
4277,4652.487151,100,30,150,15000,0.753320932,Schwefel,SPSO
4278,3925.33853,100,30,150,15000,0.739142179,Schwefel,SPSO
4279,3507.662007,100,30,150,15000,0.738091946,Schwefel,SPSO
4280,3683.757534,100,30,150,15000,0.740750074,Schwefel,SPSO
4281,3927.885056,100,30,150,15000,0.744616985,Schwefel,SPSO
4282,3770.217513,100,30,150,15000,0.738224745,Schwefel,SPSO
4283,3520.017258,100,30,150,15000,0.74686718,Schwefel,SPSO
4284,5382.108144,100,30,150,15000,0.736248016,Schwefel,SPSO
4285,3594.262172,100,30,150,15000,0.757719994,Schwefel,SPSO
4286,4673.185245,100,30,150,15000,0.731988907,Schwefel,SPSO
4287,4419.144954,100,30,150,15000,0.752512932,Schwefel,SPSO
4288,4465.550837,100,30,150,15000,0.742023945,Schwefel,SPSO
4289,4945.580999,100,30,150,15000,0.742647648,Schwefel,SPSO
4290,4081.010527,100,30,150,15000,0.762013912,Schwefel,SPSO
4291,5415.225443,100,30,150,15000,0.769346952,Schwefel,SPSO
4292,4164.119064,100,30,150,15000,0.769358873,Schwefel,SPSO
4293,4915.677761,100,30,150,15000,0.751217127,Schwefel,SPSO
4294,4452.924928,100,30,150,15000,0.747716665,Schwefel,SPSO
4295,4862.745257,100,30,150,15000,0.755150795,Schwefel,SPSO
4296,4552.32952,100,30,150,15000,0.785580158,Schwefel,SPSO
4297,4215.701206,100,30,150,15000,0.761196136,Schwefel,SPSO
4298,3654.492529,100,30,150,15000,0.731005192,Schwefel,SPSO
4299,4112.082928,100,30,150,15000,0.775259972,Schwefel,SPSO
4300,4153.054483,100,30,150,15000,0.739728928,Schwefel,SPSO
4301,4620.850247,100,30,150,15000,0.753836155,Schwefel,SPSO
4302,5294.292775,100,30,150,15000,0.734769821,Schwefel,SPSO
4303,4690.11881,100,30,150,15000,0.751263857,Schwefel,SPSO
4304,3614.080876,100,30,150,15000,0.748370886,Schwefel,SPSO
4305,4430.311648,100,30,150,15000,0.747638941,Schwefel,SPSO
4306,4297.108705,100,30,150,15000,0.755177975,Schwefel,SPSO
4307,3995.14252,100,30,150,15000,0.755393982,Schwefel,SPSO
4308,3449.668826,100,30,150,15000,0.747455835,Schwefel,SPSO
4309,3763.452797,100,30,150,15000,0.752769947,Schwefel,SPSO
4310,5022.280983,100,30,150,15000,0.738843918,Schwefel,SPSO
4311,3190.426339,100,30,150,15000,0.741590023,Schwefel,SPSO
4312,3666.992547,100,30,150,15000,0.73939991,Schwefel,SPSO
4313,4547.243032,100,30,150,15000,0.737662077,Schwefel,SPSO
4314,3592.02526,100,30,150,15000,0.748771191,Schwefel,SPSO
4315,5631.27232,100,30,150,15000,0.746045113,Schwefel,SPSO
4316,4203.641099,100,30,150,15000,0.741608858,Schwefel,SPSO
4317,4077.908265,100,30,150,15000,0.741945028,Schwefel,SPSO
4318,3025.878117,100,30,150,15000,0.74565196,Schwefel,SPSO
4319,3745.583188,100,30,150,15000,0.726541996,Schwefel,SPSO
4320,4283.820235,100,30,150,15000,0.742421865,Schwefel,SPSO
4321,5672.67652,100,30,150,15000,0.740199804,Schwefel,SPSO
4322,3883.907322,100,30,150,15000,0.742629766,Schwefel,SPSO
4323,5040.759888,100,30,150,15000,0.746110916,Schwefel,SPSO
4324,4142.501727,100,30,150,15000,0.743030071,Schwefel,SPSO
4325,3651.913988,100,30,150,15000,0.736829281,Schwefel,SPSO
4326,4050.410395,100,30,150,15000,0.773448944,Schwefel,SPSO
4327,4188.094652,100,30,150,15000,0.740957975,Schwefel,SPSO
4328,3931.408761,100,30,150,15000,0.750992298,Schwefel,SPSO
4329,4977.727877,100,30,150,15000,0.736118078,Schwefel,SPSO
4330,3685.925025,100,30,150,15000,0.745527029,Schwefel,SPSO
4331,3402.618378,100,30,150,15000,0.74146986,Schwefel,SPSO
4332,3988.819516,100,30,150,15000,0.742337942,Schwefel,SPSO
4333,3495.393259,100,30,150,15000,0.739522219,Schwefel,SPSO
4334,3778.425397,100,30,150,15000,0.740090132,Schwefel,SPSO
4335,4387.701575,100,30,150,15000,0.749676943,Schwefel,SPSO
4336,3842.204399,100,30,150,15000,0.744706154,Schwefel,SPSO
4337,3804.754646,100,30,150,15000,0.786782026,Schwefel,SPSO
4338,4078.118847,100,30,150,15000,0.744624138,Schwefel,SPSO
4339,3479.727475,100,30,150,15000,0.776700974,Schwefel,SPSO
4340,5011.904322,100,30,150,15000,0.730488062,Schwefel,SPSO
4341,5197.123513,100,30,150,15000,0.789963007,Schwefel,SPSO
4342,3813.315635,100,30,150,15000,0.746356964,Schwefel,SPSO
4343,3953.929171,100,30,150,15000,0.750804424,Schwefel,SPSO
4344,4266.30023,100,30,150,15000,0.73633194,Schwefel,SPSO
4345,5563.652694,100,30,150,15000,0.740402937,Schwefel,SPSO
4346,4761.476193,100,30,150,15000,0.738574028,Schwefel,SPSO
4347,5034.026794,100,30,150,15000,0.788474083,Schwefel,SPSO
4348,4473.938846,100,30,150,15000,0.743653774,Schwefel,SPSO
4349,3930.271262,100,30,150,15000,0.742852926,Schwefel,SPSO
4350,4141.080545,100,30,150,15000,0.741171122,Schwefel,SPSO
4351,5621.110848,100,30,150,15000,0.736665964,Schwefel,SPSO
4352,3816.908342,100,30,150,15000,0.737076998,Schwefel,SPSO
4353,3367.13186,100,30,150,15000,0.754374027,Schwefel,SPSO
4354,4078.748183,100,30,150,15000,0.747089863,Schwefel,SPSO
4355,3639.431899,100,30,150,15000,0.759506941,Schwefel,SPSO
4356,2420.518862,100,30,150,15000,0.735565901,Schwefel,SPSO
4357,3776.992601,100,30,150,15000,0.743455887,Schwefel,SPSO
4358,5095.268513,100,30,150,15000,0.749722958,Schwefel,SPSO
4359,3841.804942,100,30,150,15000,0.741426229,Schwefel,SPSO
4360,5332.471128,100,30,150,15000,0.741331816,Schwefel,SPSO
4361,4362.973726,100,30,150,15000,0.736568928,Schwefel,SPSO
4362,4461.362649,100,30,150,15000,0.749315739,Schwefel,SPSO
4363,3450.281552,100,30,150,15000,0.74058795,Schwefel,SPSO
4364,5119.621041,100,30,150,15000,0.739217997,Schwefel,SPSO
4365,2968.712155,100,30,150,15000,0.73421216,Schwefel,SPSO
4366,4310.291272,100,30,150,15000,0.7490623,Schwefel,SPSO
4367,3798.292417,100,30,150,15000,0.745911837,Schwefel,SPSO
4368,4303.866852,100,30,150,15000,0.745038033,Schwefel,SPSO
4369,4442.800722,100,30,150,15000,0.740627289,Schwefel,SPSO
4370,5014.813557,100,30,150,15000,0.74959898,Schwefel,SPSO
4371,4089.338187,100,30,150,15000,0.778728962,Schwefel,SPSO
4372,4579.267973,100,30,150,15000,0.768115997,Schwefel,SPSO
4373,3864.040638,100,30,150,15000,0.718703985,Schwefel,SPSO
4374,3854.806424,100,30,150,15000,0.760326147,Schwefel,SPSO
4375,4520.568088,100,30,150,15000,0.752489805,Schwefel,SPSO
4376,5005.034446,100,30,150,15000,0.776293755,Schwefel,SPSO
4377,4727.219063,100,30,150,15000,0.733468056,Schwefel,SPSO
4378,4821.945245,100,30,150,15000,0.740396023,Schwefel,SPSO
4379,4312.650894,100,30,150,15000,0.775032043,Schwefel,SPSO
4380,4764.289436,100,30,150,15000,0.74023509,Schwefel,SPSO
4381,3299.468578,100,30,150,15000,0.745096922,Schwefel,SPSO
4382,3405.083222,100,30,150,15000,0.743794918,Schwefel,SPSO
4383,3934.38842,100,30,150,15000,0.742064953,Schwefel,SPSO
4384,4988.138482,100,30,150,15000,0.744276047,Schwefel,SPSO
4385,3919.580947,100,30,150,15000,0.787962198,Schwefel,SPSO
4386,4727.278379,100,30,150,15000,0.736853838,Schwefel,SPSO
4387,4124.280129,100,30,150,15000,0.755246162,Schwefel,SPSO
4388,4219.006641,100,30,150,15000,0.754230022,Schwefel,SPSO
4389,5246.972292,100,30,150,15000,0.743900776,Schwefel,SPSO
4390,4655.359086,100,30,150,15000,0.742353201,Schwefel,SPSO
4391,3900.754953,100,30,150,15000,0.745423079,Schwefel,SPSO
4392,3773.100338,100,30,150,15000,0.738790751,Schwefel,SPSO
4393,3898.62612,100,30,150,15000,0.74354887,Schwefel,SPSO
4394,3976.502423,100,30,150,15000,0.742582083,Schwefel,SPSO
4395,4485.240125,100,30,150,15000,0.757995129,Schwefel,SPSO
4396,4962.214194,100,30,150,15000,0.732038021,Schwefel,SPSO
4397,5145.782984,100,30,150,15000,0.735292196,Schwefel,SPSO
4398,4731.975009,100,30,150,15000,0.738523006,Schwefel,SPSO
4399,4323.294035,100,30,150,15000,0.738684177,Schwefel,SPSO
4400,9674.588456,100,30,150,15000,2.185642004,Schwefel,FiPSO
4401,10381.72548,100,30,150,15000,2.116195202,Schwefel,FiPSO
4402,10173.20711,100,30,150,15000,2.122667074,Schwefel,FiPSO
4403,9687.632756,100,30,150,15000,2.111701965,Schwefel,FiPSO
4404,10162.0692,100,30,150,15000,2.103910208,Schwefel,FiPSO
4405,10043.00004,100,30,150,15000,2.138778687,Schwefel,FiPSO
4406,9784.807986,100,30,150,15000,2.187916994,Schwefel,FiPSO
4407,10048.62272,100,30,150,15000,2.150163412,Schwefel,FiPSO
4408,10100.19947,100,30,150,15000,2.115298986,Schwefel,FiPSO
4409,10216.66781,100,30,150,15000,2.109556198,Schwefel,FiPSO
4410,10449.9575,100,30,150,15000,2.145127058,Schwefel,FiPSO
4411,10351.81476,100,30,150,15000,2.096491098,Schwefel,FiPSO
4412,10347.16717,100,30,150,15000,2.1165061,Schwefel,FiPSO
4413,9727.925695,100,30,150,15000,2.092864037,Schwefel,FiPSO
4414,9878.233006,100,30,150,15000,2.114092112,Schwefel,FiPSO
4415,10315.26394,100,30,150,15000,2.106031179,Schwefel,FiPSO
4416,9880.214912,100,30,150,15000,2.102759838,Schwefel,FiPSO
4417,10117.32122,100,30,150,15000,2.111465931,Schwefel,FiPSO
4418,10468.57186,100,30,150,15000,2.115596056,Schwefel,FiPSO
4419,10484.29108,100,30,150,15000,2.189066172,Schwefel,FiPSO
4420,9348.622281,100,30,150,15000,2.161948919,Schwefel,FiPSO
4421,8740.504005,100,30,150,15000,2.162624836,Schwefel,FiPSO
4422,9345.561122,100,30,150,15000,2.111200094,Schwefel,FiPSO
4423,10865.39876,100,30,150,15000,2.184505224,Schwefel,FiPSO
4424,10218.07288,100,30,150,15000,2.122125149,Schwefel,FiPSO
4425,9978.526651,100,30,150,15000,2.098975182,Schwefel,FiPSO
4426,10019.19962,100,30,150,15000,2.115808964,Schwefel,FiPSO
4427,10710.22054,100,30,150,15000,2.115169048,Schwefel,FiPSO
4428,9761.734626,100,30,150,15000,2.104188919,Schwefel,FiPSO
4429,10068.29636,100,30,150,15000,2.104410887,Schwefel,FiPSO
4430,10271.98534,100,30,150,15000,2.130825043,Schwefel,FiPSO
4431,10075.17186,100,30,150,15000,2.120114088,Schwefel,FiPSO
4432,10363.74644,100,30,150,15000,2.101076841,Schwefel,FiPSO
4433,9807.952476,100,30,150,15000,2.111229897,Schwefel,FiPSO
4434,8662.901552,100,30,150,15000,2.169520855,Schwefel,FiPSO
4435,9763.209333,100,30,150,15000,2.15971899,Schwefel,FiPSO
4436,10101.60623,100,30,150,15000,2.108092785,Schwefel,FiPSO
4437,10301.06204,100,30,150,15000,2.118233204,Schwefel,FiPSO
4438,9996.36911,100,30,150,15000,2.137545109,Schwefel,FiPSO
4439,9618.691573,100,30,150,15000,2.110613108,Schwefel,FiPSO
4440,9585.383249,100,30,150,15000,2.125991106,Schwefel,FiPSO
4441,9731.035349,100,30,150,15000,2.106585979,Schwefel,FiPSO
4442,10245.93907,100,30,150,15000,2.106578827,Schwefel,FiPSO
4443,10360.46785,100,30,150,15000,2.124357939,Schwefel,FiPSO
4444,9766.983695,100,30,150,15000,2.099987268,Schwefel,FiPSO
4445,10009.81891,100,30,150,15000,2.088873863,Schwefel,FiPSO
4446,9746.388227,100,30,150,15000,2.114177227,Schwefel,FiPSO
4447,10636.44179,100,30,150,15000,2.109027147,Schwefel,FiPSO
4448,9766.099065,100,30,150,15000,2.120011091,Schwefel,FiPSO
4449,9287.613536,100,30,150,15000,2.130578995,Schwefel,FiPSO
4450,9830.723169,100,30,150,15000,2.106119156,Schwefel,FiPSO
4451,9551.098056,100,30,150,15000,2.102651834,Schwefel,FiPSO
4452,9674.918092,100,30,150,15000,2.121436357,Schwefel,FiPSO
4453,10895.19507,100,30,150,15000,2.113820076,Schwefel,FiPSO
4454,10134.69403,100,30,150,15000,2.13056612,Schwefel,FiPSO
4455,10491.19039,100,30,150,15000,2.10917902,Schwefel,FiPSO
4456,9839.300747,100,30,150,15000,2.087701082,Schwefel,FiPSO
4457,8966.990693,100,30,150,15000,2.100726128,Schwefel,FiPSO
4458,9992.229661,100,30,150,15000,2.152360201,Schwefel,FiPSO
4459,10349.55048,100,30,150,15000,2.109704018,Schwefel,FiPSO
4460,9799.509762,100,30,150,15000,2.128508806,Schwefel,FiPSO
4461,10211.91133,100,30,150,15000,2.098789215,Schwefel,FiPSO
4462,9139.754976,100,30,150,15000,2.159551859,Schwefel,FiPSO
4463,10006.97693,100,30,150,15000,2.11928916,Schwefel,FiPSO
4464,10040.80745,100,30,150,15000,2.155460119,Schwefel,FiPSO
4465,10007.56498,100,30,150,15000,2.125427961,Schwefel,FiPSO
4466,9506.951584,100,30,150,15000,2.108831882,Schwefel,FiPSO
4467,10067.05202,100,30,150,15000,2.122755051,Schwefel,FiPSO
4468,10263.54339,100,30,150,15000,2.114741087,Schwefel,FiPSO
4469,10387.12094,100,30,150,15000,2.11946702,Schwefel,FiPSO
4470,10197.37377,100,30,150,15000,2.093466997,Schwefel,FiPSO
4471,9821.713971,100,30,150,15000,2.11169982,Schwefel,FiPSO
4472,9484.361883,100,30,150,15000,2.114633799,Schwefel,FiPSO
4473,9970.893964,100,30,150,15000,2.097605944,Schwefel,FiPSO
4474,9373.01734,100,30,150,15000,2.111961842,Schwefel,FiPSO
4475,9634.86103,100,30,150,15000,2.116312981,Schwefel,FiPSO
4476,10433.87227,100,30,150,15000,2.12260294,Schwefel,FiPSO
4477,10337.89151,100,30,150,15000,2.135880947,Schwefel,FiPSO
4478,9905.168498,100,30,150,15000,2.526623964,Schwefel,FiPSO
4479,9674.292829,100,30,150,15000,2.133018017,Schwefel,FiPSO
4480,9932.109912,100,30,150,15000,2.110085726,Schwefel,FiPSO
4481,10143.71093,100,30,150,15000,2.116900921,Schwefel,FiPSO
4482,9977.288587,100,30,150,15000,2.111156225,Schwefel,FiPSO
4483,10677.90835,100,30,150,15000,2.117350817,Schwefel,FiPSO
4484,10192.30109,100,30,150,15000,2.13728404,Schwefel,FiPSO
4485,10587.16229,100,30,150,15000,2.138643026,Schwefel,FiPSO
4486,9982.270575,100,30,150,15000,2.099184752,Schwefel,FiPSO
4487,9156.582532,100,30,150,15000,2.119283915,Schwefel,FiPSO
4488,9775.05215,100,30,150,15000,2.110796213,Schwefel,FiPSO
4489,10099.04032,100,30,150,15000,2.134430885,Schwefel,FiPSO
4490,9540.573504,100,30,150,15000,2.145731211,Schwefel,FiPSO
4491,9983.397859,100,30,150,15000,2.159341097,Schwefel,FiPSO
4492,9745.683478,100,30,150,15000,2.155086994,Schwefel,FiPSO
4493,10219.63303,100,30,150,15000,2.116366863,Schwefel,FiPSO
4494,9484.127362,100,30,150,15000,2.104631901,Schwefel,FiPSO
4495,10020.34938,100,30,150,15000,2.12062192,Schwefel,FiPSO
4496,9515.493755,100,30,150,15000,2.109101057,Schwefel,FiPSO
4497,9056.596396,100,30,150,15000,2.112796068,Schwefel,FiPSO
4498,9897.62508,100,30,150,15000,2.115494013,Schwefel,FiPSO
4499,10185.80124,100,30,150,15000,2.099971056,Schwefel,FiPSO
4500,10344.81339,100,30,150,15000,2.119113922,Schwefel,FiPSO
4501,9459.146021,100,30,150,15000,2.104457378,Schwefel,FiPSO
4502,10158.57336,100,30,150,15000,2.09702611,Schwefel,FiPSO
4503,10554.5193,100,30,150,15000,2.118811846,Schwefel,FiPSO
4504,9956.443326,100,30,150,15000,2.118275166,Schwefel,FiPSO
4505,9599.020991,100,30,150,15000,2.123270273,Schwefel,FiPSO
4506,9869.966153,100,30,150,15000,2.105413914,Schwefel,FiPSO
4507,8626.729089,100,30,150,15000,2.10286808,Schwefel,FiPSO
4508,8413.662406,100,30,150,15000,2.109494925,Schwefel,FiPSO
4509,9175.500668,100,30,150,15000,2.110403061,Schwefel,FiPSO
4510,9893.679075,100,30,150,15000,2.106760979,Schwefel,FiPSO
4511,8918.069118,100,30,150,15000,2.128631115,Schwefel,FiPSO
4512,9863.8577,100,30,150,15000,2.096424103,Schwefel,FiPSO
4513,9623.693709,100,30,150,15000,2.086513281,Schwefel,FiPSO
4514,10067.13674,100,30,150,15000,2.098870039,Schwefel,FiPSO
4515,9663.321658,100,30,150,15000,2.107202053,Schwefel,FiPSO
4516,9705.664971,100,30,150,15000,2.115686893,Schwefel,FiPSO
4517,9809.318471,100,30,150,15000,2.095086098,Schwefel,FiPSO
4518,8852.340755,100,30,150,15000,2.132781029,Schwefel,FiPSO
4519,10025.22325,100,30,150,15000,2.222430944,Schwefel,FiPSO
4520,9953.677684,100,30,150,15000,2.163082123,Schwefel,FiPSO
4521,9638.128416,100,30,150,15000,2.119805098,Schwefel,FiPSO
4522,10340.59104,100,30,150,15000,2.091496944,Schwefel,FiPSO
4523,10460.59525,100,30,150,15000,2.112853765,Schwefel,FiPSO
4524,10578.49532,100,30,150,15000,2.114505053,Schwefel,FiPSO
4525,10352.33012,100,30,150,15000,2.133917809,Schwefel,FiPSO
4526,10404.52339,100,30,150,15000,2.109237909,Schwefel,FiPSO
